timestamp_utc,uploaded_filename,detected_face_index,candidate_id,candidate_photo_path,distance,match_confidence
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,1,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.599058876606681,60.06
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,1,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.599058876606681,60.06
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,2,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.5865978861757408,60.89
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,2,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.5865978861757408,60.89
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.656372371805995,54.36
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.656372371805995,54.36
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.6740893119848023,52.59
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.6740893119848023,52.59
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.788274052296734,41.17
2025-09-01T19:18:43.365348,312c7f3622d24a48ae8c5c4c430deb07.jfif,3,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.7949914249170349,40.5
