timestamp_utc,uploaded_filename,detected_face_index,candidate_id,candidate_photo_path,distance,match_confidence
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,1,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.5459902065098918,63.6
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,1,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.5459902065098918,63.6
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.6807601628818069,51.92
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.6807601628818069,51.92
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.6960668118092147,50.39
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.6960668118092147,50.39
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6986681544759871,50.13
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,2,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.7224288945299258,47.76
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,3,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.5604110593973399,62.64
2025-09-01T18:45:26.632448,656a25c89973408bb64d18ad73055b48.jpeg,4,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.7046421786734179,49.54
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,4,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.7046421786734179,49.54
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,4,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.7148473355429623,48.52
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,4,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.7148473355429623,48.52
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,4,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.7219514570527034,47.8
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,4,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.7433674957239985,45.66
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6514575521522256,54.85
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6810328221101322,51.9
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.7432799438961359,45.67
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.7432799438961359,45.67
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.762126958193973,43.79
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,5,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.762126958193973,43.79
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6100634273250065,58.99
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.7136734441433785,48.63
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.7415650831344605,45.84
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.7415650831344605,45.84
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.7942870950637574,40.57
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,6,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.7942870950637574,40.57
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,7,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.5980124864942575,60.13
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6964267138097278,50.36
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.7207987916395855,47.92
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.8106519352128774,38.93
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.8106519352128774,38.93
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.8619571819532122,33.8
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,8,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.8619571819532122,33.8
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,9,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.46727701891555334,68.85
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,9,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.46727701891555334,68.85
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,9,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.5779200781928965,61.47
2025-09-01T18:45:26.633451,656a25c89973408bb64d18ad73055b48.jpeg,9,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.5779200781928965,61.47
