timestamp_utc,uploaded_filename,detected_face_index,candidate_id,candidate_photo_path,distance,match_confidence
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6194508889166417,58.05
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6556246001474759,54.44
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.7529150598197853,44.71
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.7529150598197853,44.71
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.8200924183676925,37.99
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,1,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.8200924183676925,37.99
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6482014564234749,55.18
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6915399631302869,50.85
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.6978928781827153,50.21
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.6978928781827153,50.21
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.7397208846858582,46.03
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,2,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.7397208846858582,46.03
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.6111590548159226,58.88
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.6111590548159226,58.88
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.6214995231521449,57.85
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.6214995231521449,57.85
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6918880125882624,50.81
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,3,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.7383745634704858,46.16
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6638038042104617,53.62
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.6784603687674947,52.15
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.7234602620248833,47.65
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.7234602620248833,47.65
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.7620390324613264,43.8
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,4,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.7620390324613264,43.8
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.6051529413434508,59.48
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,1,uploads/50406d70778f47e68aa6fa1d2119d478.jpg,0.6449110049631532,55.51
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,2,uploads/0de1024bf7164166ba0a8f63f99a0b14.jpg,0.6449110049631532,55.51
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,3,uploads/7f73fd71742b469cbef969e6a04503f1.jpg,0.6872649564199833,51.27
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,4,uploads/b7cb138d2e834c558aa6f1ee2e9bbf8c.jpg,0.6872649564199833,51.27
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,5,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.7070504527404604,49.29
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,6,5,uploads/862b24022ad741d998063e555e79229c.jpeg,0.5252888601046732,64.98
2025-09-01T19:21:52.336364,cca2032de61745e8b15c9d21e570e72d.jpeg,7,6,uploads/347238ae2eba4f04b93f79ac20ca5b96.jpeg,0.5835381556439078,61.1
